Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2012-04-16,24.501134872436523,24.587851082117666,24.256754603965405,24.43018551971745,38124800
2012-04-17,24.78493881225586,24.918954124515796,24.595740989702534,24.650923499995923,34361500
2012-04-18,24.548444747924805,24.682460083886312,24.46961343562701,24.658811291641335,40552900
2012-04-19,24.445955276489258,24.97413301848977,24.390772774186438,24.540553422262548,54781200
2012-04-20,25.557497024536133,25.928010765377568,25.2658175940979,25.344651904501106,106045000
2012-04-23,25.320995330810547,25.620559639385206,25.250045968443413,25.470778988708318,61398200
2012-04-24,25.163330078125,25.636325303997086,25.09238071906367,25.391943510070114,40871100
2012-04-25,25.384063720703125,25.47866187167227,25.123916550122217,25.163332195757615,62495500
2012-04-26,25.313114166259766,25.40771231652106,25.163332007467144,25.320996092439465,40308100
2012-04-27,25.21062660217285,25.39982587629198,25.131793821891588,25.320991592400492,41419100
2012-04-30,25.242164611816406,25.313113975783743,25.163331818118206,25.210630892892937,35697200
2012-05-01,25.234275817871094,25.494424448358046,25.186978253942915,25.26580953197021,43832300
2012-05-02,25.068729400634766,25.171212472224784,24.942597546070363,25.108146544942585,37385300
2012-05-03,25.037200927734375,25.14756594105703,24.918952484372884,25.131799080979356,31501300
2012-05-04,24.422306060791016,24.887417891498767,24.375006985827145,24.792819741571027,57927200
2012-05-07,24.162160873413086,24.32770990477081,24.099094933755527,24.201578025455692,48641400
2012-05-08,24.043907165527344,24.264638657854835,23.783760033389,24.028140308158893,46328300
2012-05-09,24.248870849609375,24.304053344624794,23.728576605735118,23.799525957500716,50309300
2012-05-10,24.23310661315918,24.453838120698535,24.004493180002687,24.32770626027901,43839200
2012-05-11,24.564205169677734,24.86376949084555,24.193692986770703,24.193692986770703,43459300
2012-05-14,24.18581199645996,24.469609486484917,24.15427827374134,24.29617701875382,40528900
2012-05-15,23.9715633392334,24.439727074967745,23.92395390388928,24.31276757173233,61822800
2012-05-16,23.72557830810547,24.058847365853104,23.598618811199376,24.0509122081119,60083700
2012-05-17,23.58275032043457,23.971563998978546,23.574815162079382,23.796995055594525,48484000
2012-05-18,23.225679397583008,23.654167393579772,23.146329320257134,23.63829858889607,56205300
2012-05-21,23.606555938720703,23.63829657233402,23.059042116704624,23.090782750317945,38787900
2012-05-22,23.61448860168457,23.70970746550894,23.408179045429698,23.558944012207597,39504900
2012-05-23,23.098716735839844,23.328830263945115,22.72577187720388,23.28915598741971,65171000
2012-05-24,23.066978454589844,23.24948256676827,22.820994585415587,23.138393370394756,52575000
2012-05-25,23.059040069580078,23.297090260116335,23.019365794562322,23.17013076388763,29507200
2012-05-29,23.455787658691406,23.582747148343813,23.185998364810914,23.31295785446332,37758800
2012-05-30,23.281225204467773,23.39231441039628,23.106656236083413,23.289160363959372,41585500
2012-05-31,23.162195205688477,23.34469928917697,22.963820807076665,23.24947891191362,39134000
2012-06-01,22.57500648498535,22.979688914060766,22.567071327663566,22.820990308054615,56634300
2012-06-04,22.65435791015625,22.836863524796993,22.471853808992204,22.70990401846751,47926300
2012-06-05,22.622615814208984,22.813055048650103,22.527395440250178,22.622615814208984,45715400
2012-06-06,23.289146423339844,23.305016732823248,22.860657148143993,22.9162017178599,46860500
2012-06-07,23.19393539428711,23.56688024953668,23.1463259601936,23.519269301966553,37792800
2012-06-08,23.527206420898438,23.5510118966677,23.05110749985043,23.178067010333,42551100
2012-06-11,22.93208122253418,23.65416394533006,22.86860147262278,23.590684195418664,46361900
2012-06-12,23.24154281616211,23.249476459410324,22.884468330936727,23.09077786534735,35337900
2012-06-13,23.114591598510742,23.360577020585527,23.051111831341096,23.186006525761222,32984600
2012-06-14,23.281225204467773,23.37644409141309,22.916215435238943,23.27329004497618,39458900
2012-06-15,23.820802688598633,23.86841212956602,23.40024833853568,23.479598415799217,62314400
2012-06-18,23.677974700927734,23.82873970815207,23.574819138387998,23.7969990693777,58679900
2012-06-19,24.36037826538086,24.685712178198365,23.844603586228416,23.955694285503238,75725800
2012-06-20,24.542879104614258,24.63809796167446,24.312764092011943,24.542879104614258,36257100
2012-06-21,23.9160213470459,24.709519085312603,23.852541588523636,24.566689250268304,48456600
2012-06-22,24.36037826538086,24.384182226065246,23.82873478359771,24.042977997140387,45098100
2012-06-25,23.7017822265625,24.05885536274423,23.503407757524734,24.042985041986707,42217200
2012-06-26,23.820802688598633,24.019177125019056,23.757322929483173,23.804932370450558,38421300
2012-06-27,23.939828872680664,24.201683088177603,23.82873966412952,23.955699192038526,33781700
2012-06-28,23.733518600463867,23.844607805921093,23.34470486788666,23.78906320319248,45328400
2012-06-29,24.273090362548828,24.352440420855338,23.91601585690777,24.1620011890056,55227200
2012-07-02,24.249290466308594,24.296901420324897,23.971565955120795,24.296901420324897,30589100
2012-07-03,24.40798568725586,24.40798568725586,23.939821995035775,23.987431425954753,20938100
2012-07-05,24.36037826538086,24.423858016333625,24.106457748093153,24.273093040267067,28801900
2012-07-06,23.955699920654297,24.36038399572663,23.765260622998554,24.288969069921098,38294800
2012-07-09,23.804929733276367,23.987433831330417,23.630360793417275,23.90015011813921,30680800
2012-07-10,23.598617553710938,23.97949602413352,23.416113475818015,23.868406848629395,37534100
2012-07-11,23.249475479125977,23.59861479290574,23.098712048144357,23.574809323735643,39184900
2012-07-12,22.717836380004883,23.15426098265124,22.646422986020756,23.130455509005458,63523600
2012-07-13,23.320890426635742,23.392305320833458,22.789247055095146,22.82098768072806,39085000
2012-07-16,23.36056900024414,23.431983902975876,23.04317027336783,23.392308116193515,27900600
2012-07-17,23.535139083862305,23.693839211875602,23.17013090829895,23.51926876836566,33771300
2012-07-18,24.162002563476562,24.162002563476562,23.376438606378922,23.487529299718094,41090400
2012-07-19,24.336570739746094,24.43972475879513,24.106455716017173,24.209611248542732,46663200
2012-07-20,23.90015411376953,24.638105787551535,23.844607997118608,24.59843150342066,64021700
2012-07-23,23.233612060546875,23.471660753472754,23.019367328827578,23.463725595245002,55151900
2012-07-24,23.130464553833008,23.297099907560572,22.932090069643227,23.201879489219507,47723300
2012-07-25,22.87653923034668,23.273288090750526,22.836864949697013,23.20187317479969,45579500
2012-07-26,23.138395309448242,23.408184677658735,23.082850706606717,23.19393991228977,45301400
2012-07-27,23.61448860168457,23.685903506291126,23.154260057262643,23.39230873030012,44242600
2012-07-30,23.519268035888672,23.66209784395707,23.376438227820273,23.60655325492526,28905000
2012-07-31,23.384376525878906,23.57481579105421,23.273287332895833,23.392311684445804,37620900
2012-08-01,23.33676528930664,23.52720453980411,23.178065157153767,23.4795951055489,31721800
2012-08-02,23.162195205688477,23.431984508878664,22.98762476628509,23.17806400733524,39520500
2012-08-03,23.606555938720703,23.757320921430548,23.392311202260927,23.431986994277576,35859400
2012-08-06,23.7652530670166,23.89221255842129,23.65416237693011,23.80492734052687,27471800
2012-08-07,24.01123809814453,24.082653004830306,23.701774511490562,23.86047312697716,28002900
2012-08-08,24.066787719726562,24.177876925134925,23.892218752159575,23.971567319750168,26257600
2012-08-09,24.20168113708496,24.32070549571952,24.042980983254324,24.114395901130425,24920800
2012-08-10,24.138206481933594,24.29690666931916,24.00331177669901,24.20168625419239,27810300
2012-08-13,24.114391326904297,24.16993591616579,23.9318872440518,24.08265221024482,23049100
2012-08-14,24.06646728515625,24.274143593712733,23.9706176187474,24.202255582154606,34551400
2012-08-15,24.122386932373047,24.18628723255337,23.97861087609149,24.050498904232267,24351000
2012-08-16,24.585662841796875,24.713463433592178,24.170310156710535,24.250185907458402,35787200
2012-08-17,24.681507110595703,24.697482561942092,24.433893708738264,24.697482561942092,32589900
2012-08-20,24.5537109375,24.641574412113897,24.425910350881512,24.617611230809242,23737700
2012-08-21,24.601633071899414,24.72943364446749,24.449870844164202,24.569683690508896,28822700
2012-08-22,24.393953323364258,24.56967869403421,24.338039251171253,24.433890422856575,33437400
2012-08-23,24.170310974121094,24.282136114847965,24.02653492261324,24.27414838715272,28355600
2012-08-24,24.409934997558594,24.46584756399736,24.106408983961085,24.16232155039985,22943300
2012-08-27,24.51377296447754,24.72943549463186,24.43389721977074,24.705473837672,34691100
2012-08-28,24.465845108032227,24.60163340868255,24.377983165378268,24.521759192361316,23947900
2012-08-29,24.481826782226562,24.56170254234952,24.31408905712142,24.481826782226562,23346800
2012-08-30,24.218236923217773,24.44987646645267,24.13836116611942,24.385976165474656,23982100
2012-08-31,24.617603302001953,24.72942839840085,24.266151040244843,24.441877932874736,36590100
2012-09-04,24.274145126342773,24.48980917463383,24.082444257918414,24.32207148607617,48556700
2012-09-05,24.274145126342773,24.385971775550956,24.130369094148737,24.13835682077097,33650000
2012-09-06,25.04094886779785,25.048936594019516,24.330056469099492,24.36200737398616,48371700
2012-09-07,24.721446990966797,24.817296656893593,24.545720064262714,24.793335002163378,42649100
2012-09-10,24.53773307800293,24.681509104730974,24.369995395822222,24.625596544004072,40524000
2012-09-11,24.593645095825195,24.6894947565884,24.4498690811775,24.51376936285393,25191800
2012-09-12,24.585662841796875,24.905164321285127,24.545724204671327,24.713463433592178,32775800
2012-09-13,24.713462829589844,24.905163712597584,24.282134700195034,24.673524193440404,45047300
2012-09-14,24.929119110107422,24.961070011002853,24.609617718667145,24.76936917613869,51422800
2012-09-17,24.929119110107422,24.969057736226713,24.79333235181026,24.913145183162513,36488500
2012-09-18,24.90516471862793,24.92912637778232,24.785351852346217,24.8412644217108,34542700
2012-09-19,24.801326751708984,24.91315341830494,24.793340547348063,24.83327766316592,48871900
2012-09-20,25.120826721191406,25.14478837837051,24.689498609930045,24.72144951750635,45543000
2012-09-21,24.913148880004883,25.248625771674025,24.833273139416413,25.104849743315388,102348900
2012-09-24,24.585662841796875,24.817300843112147,24.473836181348567,24.761388274639607,46825900
2012-09-25,24.274145126342773,24.761385785777442,24.250183469979152,24.721448676169356,54266400
2012-09-26,24.098417282104492,24.44188187472478,23.994579893488158,24.186280742589567,54672000
2012-09-27,24.09042739868164,24.282128230613786,23.87476339144443,24.098415123783326,47129900
2012-09-28,23.77092170715332,24.170298748892787,23.754946259843138,24.10639848315457,54229300
2012-10-01,23.555273056030273,23.946662628619716,23.499360477589427,23.81087428519044,54042700
2012-10-02,23.69105339050293,23.874766521418117,23.563252819126888,23.707028842800682,43338900
2012-10-03,23.85080337524414,23.954640761681304,23.69903963491024,23.762939916603003,46655900
2012-10-04,23.986595153808594,23.986595153808594,23.61916733799524,23.938668792939605,43634900
2012-10-05,23.842815399169922,24.16231680427798,23.75495194145163,24.146341353146862,41133900
2012-10-08,23.786907196044922,23.89873232741786,23.603192521428188,23.675080541168832,29752000
2012-10-09,23.387523651123047,23.75494985383164,23.30764792598991,23.707025028152856,45121100
2012-10-10,23.147903442382812,23.411492348200717,23.123941784083218,23.283691758925563,47227100
2012-10-11,23.123937606811523,23.36356328753896,23.060037323717346,23.339600110065046,41488500
2012-10-12,23.323625564575195,23.419475224927993,23.004122634058174,23.139910922477043,46464700
2012-10-15,23.57124137878418,23.73897906333303,23.36356506207867,23.459416255751613,42440200
2012-10-16,23.555273056030273,23.75496170674959,23.419484712600998,23.523323664137003,47739400
2012-10-17,23.635147094726562,23.67508421255205,23.235769822458124,23.40350754552924,44206100
2012-10-18,23.563255310058594,23.74696846039457,23.371554432729344,23.683068167951483,59238500
2012-10-19,22.87632179260254,23.22777409778859,22.764496682385424,23.203810921240837,90470800
2012-10-22,22.36511993408203,23.02808592833078,22.229331644970706,22.94821019529419,83374000
2012-10-23,22.405061721801758,22.524876108150863,22.173423723433448,22.181411450756936,64414800
2012-10-24,22.285249710083008,22.524876968429954,22.2612880507006,22.49292605791572,53320400
2012-10-25,22.269277572631836,22.524880324317074,22.253303638498096,22.516892595498458,54084300
2012-10-26,22.532861709594727,22.636700638520907,22.23732342404242,22.25329887826232,57790000
2012-10-31,22.79644775390625,23.068022805951877,22.764496851605074,22.80443395597867,69464100
2012-11-01,23.579233169555664,23.61118255728505,23.02010441101002,23.036079866626366,72047900
2012-11-02,23.563255310058594,23.77891936836768,23.42746699817915,23.63514332949496,57131600
2012-11-05,23.667091369628906,23.754954838061014,23.427465667454328,23.659105166592408,38070800
2012-11-06,23.85080337524414,24.12237995331412,23.651114804516386,23.818852472646313,43401500
2012-11-07,23.227771759033203,23.826837400882585,23.20380858489825,23.587211753543915,57871800
2012-11-08,23.01211166381836,23.45941518249071,23.004123937752464,23.25972660135222,49841800
2012-11-09,23.028093338012695,23.315645460068048,23.012117881564425,23.06803045562999,43291200
2012-11-12,22.54084587097168,23.171862501308787,22.53285814512531,23.115949943887102,61112300
2012-11-13,21.816059112548828,21.985175111612378,21.54225094033202,21.759687112860977,131689200
2012-11-14,21.614734649658203,21.97712835412106,21.58252119325166,21.936861533612888,76086100
2012-11-15,21.46977424621582,21.719422355305234,21.445614157198676,21.646943624275735,50955600
2012-11-16,21.357027053833008,21.501984494292326,21.21206961337369,21.477824408875204,64083300
2012-11-19,21.52614402770996,21.582516026905132,21.3167612192552,21.582516026905132,57179300
2012-11-20,21.510040283203125,21.582519016786662,21.308710809031528,21.550307099650638,47070400
2012-11-21,21.703317642211914,21.880487024164847,21.477828081162933,21.51003999787166,66360300
2012-11-23,22.30731201171875,22.36368403302418,21.904652961225793,21.928811521201048,57845700
2012-11-26,22.057659149169922,22.21066999662496,21.88048974518451,22.178458075910417,85198700
2012-11-27,21.80800437927246,22.04959908732368,21.775792468342424,22.03349389986951,45018600
2012-11-28,22.033491134643555,22.05764968080374,21.558353603887607,21.751629653276577,53018400
2012-11-29,21.703317642211914,22.033497852591726,21.630838909589812,21.832168381090767,69551400
2012-11-30,21.437562942504883,21.848273715373317,21.332870756462356,21.783848345509444,83690200
2012-12-03,21.284549713134766,21.598623163805094,21.26038962615174,21.566411250516197,53173800
2012-12-04,21.23623275756836,21.445614050588322,21.212072668671322,21.340923404078342,49777500
2012-12-05,21.47783088684082,21.687213748876417,21.147650633329118,21.244287932101134,68283800
2012-12-06,21.52614402770996,21.727473473990873,21.429506753667315,21.590569389078983,39182300
2012-12-07,21.3087100982666,21.598625022930452,21.236232903122577,21.598625022930452,46162100
2012-12-10,21.69527244567871,21.71943100829866,21.3570387447965,21.389250673630617,47031100
2012-12-11,22.00128173828125,22.138185823780965,21.783845566719034,21.783845566719034,52282800
2012-12-12,21.93686294555664,22.242884657026973,21.80801218368142,22.17040591146938,43966300
2012-12-13,21.83216667175293,22.16234685628146,21.703315942962373,22.00128267728234,45080100
2012-12-14,21.5905704498291,21.848271907966122,21.501986533608157,21.832166718848946,42077500
2012-12-17,21.82411766052246,21.920754958372125,21.48588404600432,21.57446951571831,42046100
2012-12-18,22.194555282592773,22.25092727557705,21.856321788665515,21.94490722679601,50486900
2012-12-19,21.993236541748047,22.331470199972916,21.94491788657945,22.299258275201304,53519900
2012-12-20,22.291194915771484,22.291194915771484,21.86437596774934,22.03349348904931,52607300
2012-12-21,22.10597801208496,22.13818993087287,21.743584325583083,22.10597801208496,98776500
2012-12-24,21.791902542114258,21.944913377400656,21.743583896874043,21.904648095704147,20842400
2012-12-26,21.630840301513672,21.90464852325603,21.501989554343396,21.76774441238485,31631100
2012-12-27,21.711374282836914,21.816066491400232,21.397300729191585,21.65500226408235,39394000
2012-12-28,21.38118553161621,21.6630470497851,21.38118553161621,21.510036248032556,28239900
